Unnamed: 0,UID,Gender,Age,YearInCollege,Education,State,Major,JobExperience,TaskID,Complexity,Category,CorrectAnswer,UserAnswer,Duration,source_file
2,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,3,L-2,Concatenation,1,4,17.2,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
3,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,4,L-2,Interpolation,2,2,19.68,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
4,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,5,L-2,Concatenation,3,3,22.832,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
5,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,6,L-2,Interpolation,4,3,10.16,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
6,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,7,L-4,Concatenation,4,4,42.56,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
7,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,8,L-4,Interpolation,1,3,19.536,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
8,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,9,L-3,Concatenation,3,3,30.256,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
9,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,10,L-3,Interpolation,2,2,26.96,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
10,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,11,L-4,Concatenation,3,3,13.76,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
11,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,12,L-4,Interpolation,1,1,13.856,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
12,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,13,L-2,Concatenation,4,4,24.624,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
13,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,14,L-2,Interpolation,2,2,15.103,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
14,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,15,L-3,Concatenation,1,1,43.983,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
15,67b8e5b8,Male,18-24,Freshman,High School / GED,Nevada,Computer Engineering,2,16,L-3,Interpolation,3,3,15.616,AKIAYPZKJUD4MSKJLBUZ_v_20250429T170725_p5NUK8bkLKBpKEAcCSXmbZmADuGHvvKU.csv
0,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,1,L-1,Concatenation,2,2,16.706,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
1,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,2,L-1,Interpolation,1,1,13.59,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
2,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,3,L-2,Concatenation,1,2,7.349,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
3,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,4,L-2,Interpolation,2,3,0.515,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
4,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,5,L-2,Concatenation,3,4,0.502,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
5,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,6,L-2,Interpolation,4,3,0.394,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
6,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,7,L-4,Concatenation,4,2,0.558,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
7,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,8,L-4,Interpolation,1,3,0.429,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
8,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,9,L-3,Concatenation,3,4,0.322,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
9,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,10,L-3,Interpolation,2,3,1.184,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
10,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,11,L-4,Concatenation,3,2,0.507,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
11,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,12,L-4,Interpolation,1,1,0.419,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
12,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,13,L-2,Concatenation,4,2,0.561,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
13,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,14,L-2,Interpolation,2,3,0.376,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
14,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,15,L-3,Concatenation,1,4,0.482,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
15,4335980f,Male,18-24,Sophomore,Some college/university,Nevada,Computer Engineering ,2,16,L-3,Interpolation,3,3,0.607,AKIAYPZKJUD4MSKJLBUZ_v_20250429T171052_nKs5KVY1W__guseSi.u9ONFn2WUxARE3.csv
0,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,1,L-1,Concatenation,2,2,47.73,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
1,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,2,L-1,Interpolation,1,1,24.673,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
2,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,3,L-2,Concatenation,1,4,31.039,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
3,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,4,L-2,Interpolation,2,2,25.299,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
4,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,5,L-2,Concatenation,3,3,49.824,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
5,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,6,L-2,Interpolation,4,3,22.959,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
6,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,7,L-4,Concatenation,4,4,75.759,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
7,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,8,L-4,Interpolation,1,4,89.851,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
8,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,9,L-3,Concatenation,3,3,79.498,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
9,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,10,L-3,Interpolation,2,2,13.069,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
10,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,11,L-4,Concatenation,3,1,93.411,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
11,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,12,L-4,Interpolation,1,2,107.563,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
12,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,13,L-2,Concatenation,4,4,15.221,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
13,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,14,L-2,Interpolation,2,2,8.787,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
14,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,15,L-3,Concatenation,1,1,37.498,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
15,514fb72f,Male,18-24,Sophomore,High School / GED,Nevada,Computer Engineering,1,16,L-3,Interpolation,3,3,19.061,AKIAYPZKJUD4MSKJLBUZ_v_20250429T194502_oEGCl9VGZzf4_bD6SSQvMMzosWyQG6jv.csv
0,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,1,L-1,Concatenation,2,2,12.359,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
1,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,2,L-1,Interpolation,1,1,7.928,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
2,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,3,L-2,Concatenation,1,1,15.244,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
3,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,4,L-2,Interpolation,2,2,17.671,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
4,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,5,L-2,Concatenation,3,3,15.802,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
5,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,6,L-2,Interpolation,4,3,14.201,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
6,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,7,L-4,Concatenation,4,4,26.095,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
7,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,8,L-4,Interpolation,1,1,23.623,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
8,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,9,L-3,Concatenation,3,2,21.323,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
9,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,10,L-3,Interpolation,2,2,21.584,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
10,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,11,L-4,Concatenation,3,3,40.004,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
11,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,12,L-4,Interpolation,1,1,17.477,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
12,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,13,L-2,Concatenation,4,4,11.227,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
13,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,14,L-2,Interpolation,2,2,5.786,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
14,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,15,L-3,Concatenation,1,1,14.47,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
15,4ecfca46,Female,18-24,Junior,Some college/university,Nevada,Computer Science,3,16,L-3,Interpolation,3,4,9.093,AKIAYPZKJUD4MSKJLBUZ_v_20250429T202809_ngCMCGr_PkUeFa_.bRUy9c5Ofy48CDGn.csv
0,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,1,L-1,Concatenation,2,2,9.815,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
1,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,2,L-1,Interpolation,1,1,22.813,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
2,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,3,L-2,Concatenation,1,4,20.838,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
3,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,4,L-2,Interpolation,2,2,19.254,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
4,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,5,L-2,Concatenation,3,3,25.299,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
5,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,6,L-2,Interpolation,4,3,12.475,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
6,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,7,L-4,Concatenation,4,2,37.044,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
7,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,8,L-4,Interpolation,1,3,3.475,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
8,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,9,L-3,Concatenation,3,3,31.653,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
9,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,10,L-3,Interpolation,2,2,7.137,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
10,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,11,L-4,Concatenation,3,3,10.307,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
11,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,12,L-4,Interpolation,1,1,9.801,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
12,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,13,L-2,Concatenation,4,4,17.384,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
13,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,14,L-2,Interpolation,2,2,8.627,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
14,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,15,L-3,Concatenation,1,1,20.32,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
15,5606641d,Male,18-24,Freshman,Some college/university,Nevada,none,4,16,L-3,Interpolation,3,3,14.224,AKIAYPZKJUD4MSKJLBUZ_v_20250429T205539_pokbyn1D2zCSdGaSBCBo7Ju4ufU3US4W.csv
0,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,1,L-1,Concatenation,2,1,12.538,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
1,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,2,L-1,Interpolation,1,1,9.28,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
2,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,3,L-2,Concatenation,1,4,44.106,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
3,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,4,L-2,Interpolation,2,2,14.219,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
4,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,5,L-2,Concatenation,3,3,21.235,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
5,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,6,L-2,Interpolation,4,3,17.657,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
6,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,7,L-4,Concatenation,4,4,63.246,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
7,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,8,L-4,Interpolation,1,1,8.037,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
8,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,9,L-3,Concatenation,3,3,20.513,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
9,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,10,L-3,Interpolation,2,2,12.296,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
10,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,11,L-4,Concatenation,3,3,15.344,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
11,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,12,L-4,Interpolation,1,3,11.252,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
12,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,13,L-2,Concatenation,4,4,21.233,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
13,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,14,L-2,Interpolation,2,2,6.564,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
14,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,15,L-3,Concatenation,1,1,26.147,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
15,9552f418,Male,18-24,Senior,Some college/university,NEvada,Computer Science,3,16,L-3,Interpolation,3,3,25.123,AKIAYPZKJUD4MSKJLBUZ_v_20250429T210527_XudArwWcX1dTKUeGDOvNnnCbRY75HeUh.csv
0,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,1,L-1,Concatenation,2,2,107.088,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
1,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,2,L-1,Interpolation,1,1,17.654,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
2,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,3,L-2,Concatenation,1,4,334.858,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
3,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,4,L-2,Interpolation,2,2,6954.004,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
4,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,5,L-2,Concatenation,3,3,35.532,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
5,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,6,L-2,Interpolation,4,3,29.956,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
6,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,7,L-4,Concatenation,4,4,61.387,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
7,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,8,L-4,Interpolation,1,1,36.067,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
8,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,9,L-3,Concatenation,3,3,76.869,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
9,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,10,L-3,Interpolation,2,2,82.705,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
10,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,11,L-4,Concatenation,3,3,56.95,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
11,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,12,L-4,Interpolation,1,3,35.453,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
12,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,13,L-2,Concatenation,4,4,32.865,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
13,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,14,L-2,Interpolation,2,2,17.058,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
14,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,15,L-3,Concatenation,1,1,25.268,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
15,65046f3a,Male,18-24,Freshman,Some college/university,Las Vegas,Computer Engineering,2,16,L-3,Interpolation,3,2,29.464,AKIAYPZKJUD4MSKJLBUZ_v_20250429T211354_6zy.VeTYZmHeEhV7Mlk9puGa_j3i28Na.csv
0,8e34f211,Male,18-24,Junior,Some college/university,Nevada,Computer Science,8,1,L-1,Concatenation,2,2,16.943,AKIAYPZKJUD4MSKJLBUZ_v_20250429T214627_fT.r8sgTbtYMmyBs59ujsJE4VseqU9Wj.csv
